date,close,high,low,open,volume,ret_1d,ret_5d,ret_21d,vol_21d,vol_63d,mom_20d,mom_63d,sma_20,sma_50,price_vs_sma,slope_20,slope_50,vol_of_vol,dxy,vol_20d,vol_state,trend_state,regime,regime_pred,position,strategy_ret,strategy_equity,underlying_equity,regime_run,days_in_regime
2001-01-29,29.059999465942383,30.14999961853028,28.86000061035156,30.14999961853028,64714,-0.0241773406347166,-0.0918750166893005,0.0986766967001355,0.0307753105447058,0.0287764422115687,0.12417791246044652,,29.181999969482423,,-0.004180676570064601,0.781999969482424,,0.003533250969063359,111.7699966430664,0.03089955390430019,True,False,2,,,,,0.8250993315940122,45,1
2001-01-30,29.059999465942383,29.34000015258789,28.68000030517578,29.07999992370605,55220,0.0,-0.0172472179284839,0.1241779124604465,0.0301487811648436,0.0285910569561698,0.08432836914997299,,29.294999980926512,,-0.008021864315997052,0.718999958038328,,0.0033926893017513495,110.9800033569336,0.030076845461902358,True,False,2,,,,,0.8250993315940122,46,1
2001-01-31,28.700000762939453,29.14999961853028,28.25,29.0,85659,-0.0123881180185443,-0.0120481405615523,0.0708955813420875,0.0295457070340029,0.0283796962591618,0.05514705727669611,,29.369999980926515,,-0.02281236698747613,0.6505000114440946,,0.00319115605988291,110.5199966430664,0.03019786487511632,True,False,2,,,,,0.8148779036972035,47,1
2001-02-01,29.799999237060547,29.8700008392334,28.530000686645508,28.950000762939453,77052,0.0383274719470227,0.0149863289360374,0.0955881765144524,0.0304192817568743,0.0288180800022639,0.06618956792924724,,29.46249990463257,,0.01145521709021402,0.6074998855590827,,0.0029084647719127554,109.66000366210938,0.03074689198104668,True,False,2,,,,,0.8461101136914068,48,1
2001-02-02,31.25,31.299999237060547,29.64999961853028,29.729999542236328,79001,0.0486577449685357,0.0493619637159274,0.1180679480136619,0.0315359972022011,0.02948937651448,0.10815599838808754,,29.614999866485597,,0.05520851395865378,0.5934998512268095,,0.0023896998632044948,110.31999969482422,0.032346822645643425,True,False,2,,,,,0.887279923818702,49,1
2001-02-05,30.5,31.049999237060547,30.200000762939453,31.049999237060547,67618,-0.024,0.0495526689787197,0.0815602544267735,0.032184678251129,0.0295673918216361,0.08928571428571419,,29.739999866485597,29.637200050354004,0.025554812943050953,0.5579998970031745,,0.000898831560722942,109.88999938964844,0.03291325118374582,True,True,3,,,,,0.8659852056470532,50,1
2001-02-06,30.350000381469727,30.89999961853028,30.15999984741211,30.64999961853028,57981,-0.0049180202796811,0.044390947668089,0.0839285850524902,0.0321498980855061,0.0294724808266728,0.10968921236405427,,29.889999866485596,29.54120002746582,0.015389779760417888,0.5949998855590835,,0.0009639945000462979,110.7699966430664,0.03234292470651971,True,True,3,,,,,0.8617262728437771,51,1
2001-02-07,31.200000762939453,31.350000381469727,30.0,30.5,85694,0.0280066020028353,0.0871080116216675,0.1407678364815743,0.0318970645082125,0.0296919733266145,0.125541180944706,,30.063999938964844,29.457200012207032,0.03778608389704918,0.6939999580383294,,0.0010631374288301754,110.88999938964844,0.03268719186789028,True,True,3,,,,,0.8858602976026995,52,1
2001-02-08,31.559999465942383,31.8799991607666,31.1200008392334,31.200000762939453,68125,0.0115384196858914,0.0590604118772266,0.1385281474641999,0.0318789567511783,0.0297112881986244,0.06983049037092814,,30.166999912261964,29.380799980163573,0.04617627068425212,0.7045000076293952,,0.0011748094598597113,112.05999755859376,0.029779919318580948,True,True,3,,,,,0.896081725499508,53,1
2001-02-09,31.049999237060547,31.39999961853028,30.850000381469727,31.299999237060547,55244,-0.0161597033432208,-0.0064000244140625,0.0525423470190016,0.0293510385919171,0.029700789501121,0.05254234701900162,,30.24449987411499,29.316799964904785,0.02663292057393063,0.6295000076293924,,0.0012266568735856563,111.5199966430664,0.030106049514982247,True,True,3,,,,,0.8816013106441546,54,1
2001-02-12,30.549999237060547,31.049999237060547,30.39999961853028,30.700000762939453,69227,-0.0161030599769939,0.0016393192478867,0.0355931944766287,0.0296383043165085,0.0297625074362245,0.01663893553059892,,30.26949987411499,29.23519992828369,0.00926673265538236,0.5295000076293945,-0.4020001220703122,0.0012691553977655316,111.19000244140624,0.030158165632789523,True,True,3,,,,,0.8674048318630553,55,1
2001-02-13,30.34000015258789,30.39999961853028,29.71999931335449,30.299999237060547,85072,-0.0068739472902474,-0.0003294968288679,0.0096506130745483,0.0294480920500151,0.0296522467767561,-0.00032949682886795895,,30.2689998626709,29.165999946594237,0.0023456437358062576,0.37899999618530344,-0.37520008087158274,0.001263701316118423,111.95999908447266,0.03013710426097193,True,True,3,,,,,0.8614423367695228,56,1
2001-02-14,29.75,30.8799991607666,29.64999961853028,30.32999992370605,89483,-0.0194462804753007,-0.0464743822910997,-0.0197693698164187,0.0296921217764197,0.0297307590140726,0.003372694190769021,,30.273999881744384,29.119999961853026,-0.017308577782626067,0.2099999427795396,-0.33720005035400646,0.0012816134450277683,112.04000091552734,0.02999927765385913,True,True,3,,,,,0.8446904874754042,57,1
2001-02-15,28.799999237060547,29.39999961853028,28.549999237060547,29.299999237060547,73627,-0.0319327987542673,-0.0874524802150348,-0.0286678041283517,0.0300890924032297,0.0299331030392949,-0.05418724087150484,,30.19149980545044,29.06999996185303,-0.04608915016996562,0.024499893188476562,-0.3108000183105446,0.0013133921092657482,113.1999969482422,0.03016433883674503,True,True,3,,,,,0.8177171561292083,58,1
2001-02-16,29.15999984741211,29.25,29.100000381469727,29.200000762939453,0,0.0125000215239001,-0.0608695470559812,-0.0423645610248193,0.0295785409042117,0.029935495008111,-0.09158874661876393,,30.04449987411499,29.062199974060057,-0.02943966550979027,-0.1999999999999993,-0.25459999084472784,0.001669731661202805,112.26000213623048,0.027362365322154244,True,True,3,,,,,0.8279386381812858,59,1
2001-02-20,28.57999992370605,29.530000686645508,28.39999961853028,29.5,72068,-0.0198902581186923,-0.0644844308527728,-0.1096572809264415,0.0268820332576549,0.0298568381668282,-0.1068750023841859,,29.873499870300293,29.036799964904784,-0.043299243550643296,-0.3960000038146987,-0.19839996337890753,0.0016886244174652422,112.81999969482422,0.027576163508491347,True,True,3,,,,,0.8114707249614215,60,1
2001-02-21,28.549999237060547,29.0,28.299999237060547,28.89999961853028,55059,-0.0010497091226588,-0.0589980522915278,-0.1078125238418579,0.0268936945146752,0.0298153495589404,-0.034494435856967764,,29.82249984741211,29.020599937438966,-0.0426691463446176,-0.44650001525878835,-0.14540000915527074,0.0028711530455595847,113.12000274658205,0.021995213092997498,True,True,3,,,,,0.8106189167386589,61,1
2001-02-22,28.81999969482422,29.200000762939453,28.350000381469727,28.850000381469727,86691,0.0094571091060902,-0.0312605144596901,-0.02536354439433,0.0215718344672953,0.0297632640361846,-0.007917368271146308,,29.810999870300293,29.02699993133545,-0.03324276876950294,-0.4630000114440911,-0.093000030517576,0.003344600175807463,113.33999633789062,0.0217862247316096,True,True,3,,,,,0.8182850282777171,62,1
2001-02-23,29.0,29.020000457763672,29.0,29.0,61454,0.0062456733893758,0.0069444711193633,-0.0017211441780955,0.0212807413767964,0.0297683613989712,-0.012261600915111415,,29.792999839782716,29.01799991607666,-0.02661698533370982,-0.3984999656677246,-0.05200004577636719,0.0037894561652068986,112.02999877929688,0.021692548433559333,True,True,3,,,,,0.8233957693037559,63,1
2001-02-26,28.440000534057617,28.940000534057617,28.39999961853028,28.76000022888184,62142,-0.0193103264118063,-0.0246913346063817,-0.0313351518109156,0.0215424193641344,0.0298421881282585,-0.044996646127976714,-0.1908961792471362,29.72599983215332,28.99299991607666,-0.043261767656497585,-0.3185000419616699,-0.06920005798339801,0.0039636660967306975,112.7699966430664,0.021795650545908214,True,True,3,,,,,0.8074957282324,64,1
2001-02-27,28.1200008392334,28.350000381469727,27.709999084472656,28.0,95832,-0.0112517471453986,-0.0160951394576841,-0.0557421023887523,0.0213379303056438,0.0298323908625206,-0.03234682188520477,-0.20564972804657977,29.67899990081787,28.985399932861327,-0.052528692570315005,-0.19449996948242188,-0.05140003204345689,0.003988070108607802,112.33999633789062,0.021291614735405442,True,True,3,,,,,0.7984099904773396,65,1
2001-02-28,27.420000076293945,28.200000762939453,27.34000015258789,28.14999961853028,82364,-0.0248933407556234,-0.0395796564260414,-0.0564349421812783,0.0213748184814766,0.0299549080034602,-0.056434942181278314,-0.22498588896298566,29.59699993133545,28.9757999420166,-0.07355474744373103,-0.22549991607666087,-0.04479999542236612,0.0037375343701510216,112.01000213623048,0.02192192657319596,True,True,3,,,,,0.7785348985216931,66,1
2001-03-01,27.64999961853028,27.88999938964844,27.14999961853028,27.450000762939453,62801,0.0083880212106628,-0.0405968108495178,-0.0485202984626544,0.0215027814191217,0.0297696152861328,-0.036585404755983375,-0.19270074106480928,29.54449987411499,28.95179992675781,-0.06412361907146547,-0.26649999618530273,-0.07520000457763842,0.003274818250521347,111.27999877929688,0.02192964482465664,True,True,3,,,,,0.7850652657637344,67,1
2001-03-02,27.84000015258789,28.200000762939453,27.600000381469727,27.690000534057617,61545,0.0068716288129813,-0.0399999947383485,-0.029965177264458,0.0214548369777555,0.029742224380131,-0.06577178304203168,-0.19607278966500175,29.44649991989136,28.915599937438966,-0.054556560938444965,-0.3464999198913574,-0.10239997863769545,0.002569196326090732,111.16999816894533,0.01995144318754795,True,True,3,,,,,0.7904599428640273,68,1
2001-03-05,28.600000381469727,28.82999992370605,28.209999084472656,28.25,49216,0.0272988586464208,0.0056258735726992,-0.0402684190037981,0.020554201563023,0.0298608159180371,-0.08479998779296871,-0.1538461234605354,29.313999938964844,28.91159996032715,-0.024356947498865633,-0.41199989318847585,-0.08139995574951087,0.002495913850648614,111.54000091552734,0.01744304409783479,False,True,1,,,,,0.8120385971099303,69,1
2001-03-06,28.299999237060547,28.700000762939453,28.200000762939453,28.350000381469727,50980,-0.0104895503639067,0.0064010808127719,-0.0944000244140624,0.0170553569176545,0.0292010666026072,-0.07213117255539192,-0.11700468297246458,29.20399990081787,28.964199943542482,-0.030954686578121948,-0.4750000000000014,-0.021199989318844814,0.0019453342775496687,111.1999969482422,0.016891893478627264,False,True,1,,,,,0.8035206773481095,70,1
2001-03-07,28.950000762939453,29.14999961853028,28.14999961853028,28.5,86394,0.022968252417042,0.0557987119762364,-0.0508196471167392,0.0174551936662674,0.0292256951662171,-0.0461284876749144,-0.07507982528442347,29.13399991989136,29.022199974060058,-0.0063156160313668774,-0.4630000114440911,0.046400032043457884,0.002063052451067512,111.83000183105467,0.01789835701031147,False,True,1,,,,,0.8219761430877535,71,1
2001-03-08,28.489999771118164,29.14999961853028,28.299999237060547,28.950000762939453,80771,-0.0158894984351835,0.0303797527731226,-0.0612850275773699,0.0176988509835984,0.0284329102118811,-0.08685900402413871,-0.0358713872524562,28.998499870300293,29.068399963378905,-0.017535393260219134,-0.5460000038146973,0.11660003662109375,0.002270514227339768,111.48999786376952,0.016646066372014334,False,False,0,,,,,0.8089153544484025,72,1
2001-03-09,27.799999237060547,28.479999542236328,27.799999237060547,28.25,57964,-0.0242190431590353,-0.0014368144866416,-0.1089744052159625,0.0167910496870969,0.0285610233347384,-0.11913815882473,-0.0686767543789305,28.8104998588562,29.091399955749512,-0.03507403990719138,-0.6360000610351584,0.1758000183105466,0.002335103039102403,111.44000244140624,0.01676382527885114,False,False,0,,,,,0.7893241985670102,73,1
2001-03-12,28.0,28.239999771118164,27.64999961853028,27.799999237060547,54249,0.0071942722456204,-0.0209790340373028,-0.1128009989285365,0.0165983031832901,0.0285066096696162,-0.09822864128834308,-0.04632154571114211,28.657999897003172,29.122399940490723,-0.02296042638593143,-0.656000041961672,0.21079998016357493,0.002259713782322866,112.01000213623048,0.016845922291154825,False,False,0,,,,,0.7950028117415574,74,1
2001-03-13,27.450000762939453,27.89999961853028,27.450000762939453,27.799999237060547,0,-0.0196428298950195,-0.0300352825807842,-0.1159419826917168,0.0167265147992065,0.0283741998164818,-0.10147294767721138,-0.036842078493352526,28.50299997329712,29.154399948120115,-0.03694345196450066,-0.7009999275207512,0.1902000045776333,0.002129830913728986,113.11000061035156,0.016986487185028428,False,False,0,,,,,0.7793867067444558,75,1
2001-03-14,26.450000762939453,27.75,26.200000762939453,27.64999961853028,84086,-0.0364298714829222,-0.0863557835618572,-0.1342061727172595,0.017904243368356,0.0284059790756285,-0.12821355867121298,-0.1018675695171889,28.308500003814697,29.147399978637694,-0.06565163257059903,-0.8254999160766623,0.12520000457763558,0.0017207208455742135,113.6999969482422,0.018369312684194283,False,False,0,,,,,0.7509937491822573,76,1
2001-03-15,26.64999961853028,26.65999984741211,26.100000381469727,26.600000381469727,69457,0.0075613931879749,-0.0645840704587576,-0.1216216386123805,0.0181717556471201,0.0284029205895929,-0.10420169349478048,-0.10239140656262802,28.15349998474121,29.13639995574951,-0.05340367510347932,-0.8449998855590835,0.06799999237060561,0.0010480842517200692,114.70999908447266,0.018373833979760747,False,False,0,,,,,0.7566723082015357,77,1
2001-03-16,26.700000762939453,27.75,26.600000381469727,26.950000762939453,54833,0.0018762155769191,-0.0395682915219174,-0.1025209827583377,0.0179774236945008,0.0279677203099437,-0.07291661561639085,-0.06315786796703671,28.048500061035156,29.111399955749512,-0.04807741216682859,-0.7619997978210442,0.019999999999999574,0.0006525514913582067,115.31999969482422,0.017322231334962638,False,False,0,,,,,0.7580919885728069,78,1
2001-03-19,26.18000030517578,26.940000534057617,26.049999237060547,26.5,39585,-0.0194756720189106,-0.0649999891008649,-0.0909721875448276,0.0172338404404851,0.0279498593198785,-0.10219477221639273,-0.06164872175167091,27.89950008392334,29.070999946594238,-0.06163192077188484,-0.7584998130798333,-0.051399993896485086,0.0006528025880259709,115.1999969482422,0.01722999965023307,False,False,0,,,,,0.7433276376431992,79,1
2001-03-20,25.89999961853028,26.489999771118164,25.700000762939453,26.25,100723,-0.010695213268968,-0.0564663424892085,-0.1117969906015329,0.0168359574582796,0.0276212617614996,-0.09377187936773956,-0.10225305802194107,27.76550006866455,29.028999938964844,-0.06718771300790027,-0.7374999046325676,-0.12540000915527116,0.0006494592894886042,114.11000061035156,0.01693855267096354,False,False,0,,,,,0.735377590029887,80,1
2001-03-21,26.799999237060547,26.850000381469727,25.920000076293945,26.18000030517578,80284,0.0347490205322769,0.0132324561068253,-0.0622813397969627,0.0186267038323875,0.0277542058511648,-0.061295973616991795,-0.09612143062857159,27.678000068664552,29.01799991607666,-0.03172197519422759,-0.6304999351501444,-0.12940006256103231,0.0008473771213253372,115.52999877929688,0.019105685807068378,False,False,0,,,,,0.7609312410048119,81,1
